b0,b1,b2,b3,b4,b5,b6,b7
A2,3C,5E,77,FD,75,D7,1D
36,DD,1F,8A,78,00,00,00
52,3D,5E,77,FD,75,D7,1D
88,78,00,00,FD,75,D7,1D
7B,2E,5E,77,FD,75,D7,1D
84,DE,1F,8A,78,00,00,00
88,79,00,00,78,00,00,00
4C,DF,1F,4A,78,00,00,00
A5,2F,5E,77,FD,75,D7,1D
88,7A,00,00,FD,75,D7,1D
A5,10,5E,77,FD,75,D7,1D
24,D0,1F,4A,78,00,00,00
88,7B,00,00,78,00,00,00
2D,11,5E,77,FD,75,D7,1D
63,D1,1F,0A,78,00,00,00
88,7C,00,00,78,00,00,00
FB,02,5E,77,FD,75,D7,1D
8F,D2,1F,0A,78,00,00,00
60,D3,1F,0A,78,00,00,00
7A,03,5E,77,FD,75,D7,1D
40,04,5E,77,FD,75,D7,1D
CC,D4,1F,0A,78,00,00,00
14,E2,BF,FF,00,04,00,00
A6,D5,1F,0A,78,00,00,00
3B,05,5E,77,FD,75,D7,1D
8B,70,00,00,82,00,00,00
95,E3,BF,FF,00,04,00,00
7F,03,00,00,03,00,06,02
18,D6,1F,CA,77,00,00,00
07,F6,5D,77,FD,75,D7,1D
37,E4,BF,FF,00,04,00,00
43,04,00,00,04,00,06,02
0D,D7,1F,CA,77,00,00,00
8E,F7,5D,77,FD,75,D7,1D
8B,72,00,01,02,00,00,00
02,E5,BF,FF,00,04,00,00
07,05,00,00,05,00,05,02
C3,F8,5D,77,FD,75,D7,1D
BE,D8,1F,CA,77,64,00,00
8B,73,00,01,00,00,00,AF
1C,E6,BF,FF,00,04,00,00
84,06,00,00,06,00,05,02
CC,D9,1F,CA,77,64,00,00
13,F9,5D,77,FD,75,D7,1D
43,E7,BF,FF,00,04,00,00
B5,07,00,00,07,00,04,02
15,FA,5D,77,FD,75,D7,1D
93,DA,1F,CA,77,64,00,00
D4,E8,BF,FF,00,04,00,00
0B,08,00,00,08,00,04,02
7B,FB,5D,77,FD,75,D7,1D
5E,DB,1F,CA,77,64,00,00
8B,76,FF,01,00,00,00,00
D0,E9,BF,FF,00,04,00,00
64,09,00,00,09,00,03,02
CE,DC,1F,0A,78,64,00,00
C4,FC,5D,77,FD,75,D7,1D
8B,77,FF,01,00,01,00,00
81,EA,BF,FF,00,04,00,00
C0,0A,00,00,0A,00,03,02
34,FD,5D,77,FD,75,D7,1D
DD,DD,1F,0A,78,64,00,00
34,EB,BF,FF,00,04,00,00
CF,0B,00,00,0B,00,03,02
BF,FE,5D,77,FD,75,D7,1D
6F,DE,1F,0A,78,64,00,00
8B,79,00,00,46,46,39,4A
59,EC,BF,FF,00,04,00,00
45,0C,00,00,0C,00,03,02
61,FF,5D,77,FD,75,D7,1D
E0,DF,1F,0A,78,64,00,00
8B,0D,00,00,0D,00,03,02
88,D0,1F,0A,78,64,00,00
A8,F0,5D,77,FD,75,D7,1D
6B,0E,00,00,0E,00,03,02
20,F1,5D,77,FD,75,D7,1D
F2,D1,1F,0A,78,64,00,00
24,0F,00,00,0F,00,03,02
54,F2,5D,77,FD,75,D7,1D
1E,D2,1F,0A,78,64,00,00
83,00,00,00,10,00,03,02
D5,F3,5D,77,FD,75,D7,1D
F1,D3,1F,0A,78,64,00,00
C1,01,00,00,11,00,03,02
EF,F4,5D,77,FD,75,D7,1D
D3,D4,1F,CA,77,64,00,00
18,02,00,00,12,00,03,02
B9,D5,1F,CA,77,64,00,00
94,F5,5D,77,FD,75,D7,1D
8B,70,C3,01,00,00,00,00
90,03,00,00,13,00,03,02
89,D6,1F,CA,77,64,00,00
8B,71,C3,01,00,00,00,00
AC,04,00,00,14,00,03,02
9C,D7,1F,CA,77,64,00,00
FA,05,00,00,15,00,03,02
79,06,00,00,16,00,03,02
8B,74,3C,01,00,00,00,00
46,07,00,00,17,00,03,02
8B,75,3C,01,00,00,00,00
F8,08,00,00,18,00,03,02
8B,76,00,00,BF,A8,21,E3
BD,09,00,00,19,00,03,02
40,DC,1F,CA,77,64,00,00
19,0A,00,00,1A,00,03,02
8B,77,00,00,1A,00,03,02
53,DD,1F,CA,77,64,00,00
16,0B,00,00,1B,00,03,02
8B,78,56,01,1B,00,03,02
E1,DE,1F,CA,77,64,00,00
9C,0C,00,00,1C,00,03,02
8B,79,56,01,1C,00,03,02
6E,DF,1F,CA,77,64,00,00
52,0D,00,00,1D,00,03,02
06,D0,1F,CA,77,64,00,00
B2,0E,00,00,1E,00,03,02
8B,7B,00,00,05,00,00,00
90,D2,1F,CA,77,64,00,00
C7,00,00,00,20,00,03,02
7F,D3,1F,CA,77,64,00,00
85,01,00,00,21,00,03,02
5C,02,00,00,22,00,03,02
D4,03,00,00,23,00,03,02
E8,04,00,00,24,00,03,02
8B,71,FF,01,00,00,00,00
BE,05,00,00,25,00,03,02
83,72,FF,01,00,00,FF,01
3D,06,00,00,26,00,03,02
83,73,00,00,FD,75,D7,1D
83,74,00,00,77,64,00,00
AE,08,00,00,28,00,00,02
83,75,31,01,DC,24,00,00
83,76,31,01,F0,83,A1,8A
83,7A,01,01,00,00,00,00
E4,0E,00,00,2E,00,00,02
7C,D1,1F,CA,77,64,00,00
83,7C,00,00,00,28,00,00
83,7D,FE,01,82,10,00,00
83,7E,FE,01,00,00,00,00
83,7F,00,00,35,00,00,00
83,70,00,00,C1,00,00,00
83,71,37,01,0C,00,00,14
83,72,37,01,00,00,00,AF
83,77,02,01,00,00,00,00
83,78,02,01,00,00,00,00
83,7B,FD,01,00,00,00,00
83,7C,FD,01,00,00,00,00
83,7D,00,00,0F,00,7A,3F
83,7F,31,01,00,00,00,00
83,70,31,01,00,00,00,00
83,71,00,00,45,00,00,02
83,74,81,01,00,00,00,00
83,75,81,01,00,00,00,00
83,78,7E,01,00,00,00,00
83,79,7E,01,00,00,00,00
83,7B,00,00,00,08,FF,01
83,7C,33,01,77,64,00,00
83,7D,33,01,77,64,00,00
83,7E,00,00,FD,75,D7,1D
83,7F,00,00,F0,83,A1,8A
83,70,42,01,FD,00,00,A0
83,71,42,01,F0,83,A1,8A
83,72,00,00,77,64,00,00
83,74,BD,01,00,00,00,00
83,75,BD,01,00,00,00,00
83,78,00,00,02,00,00,00
83,7A,30,01,00,00,00,00
83,7B,30,01,00,00,00,00
83,7C,00,00,02,00,00,00
83,7D,00,00,7C,21,0F,00
83,70,43,01,00,00,00,00
83,74,BC,01,00,00,00,00
83,75,BC,01,00,00,00,00
83,78,32,01,00,00,00,00
83,79,32,01,00,00,00,00
83,7D,00,00,72,00,00,02
83,7E,C1,01,73,00,00,02
83,7F,C1,01,00,00,00,00
83,71,3E,01,00,00,00,00
83,72,3E,01,00,00,00,00
83,75,33,01,00,00,00,00
83,76,33,01,00,00,00,00
83,77,00,00,FD,75,D7,1D
28,0E,00,00,7E,00,00,02
83,79,01,01,FD,75,D7,1D
83,7A,01,01,77,64,00,00
83,7C,00,00,F0,83,A1,8A
83,7D,FE,01,00,00,00,00
83,7E,FE,01,F8,10,00,00
83,71,41,01,00,00,00,00
83,73,00,00,C1,00,00,00
83,74,00,00,E6,00,00,00
83,75,00,00,00,40,83,00
83,77,C3,01,00,00,00,00
83,78,C3,01,4B,00,64,08
83,7A,00,00,E1,06,E0,FF
83,7B,3C,01,00,00,00,00
83,7C,3C,01,4B,00,64,08
83,70,44,01,00,00,00,00
83,75,82,01,00,00,00,00
83,76,82,01,00,00,00,00
83,77,00,00,9D,00,00,02
83,78,00,00,9E,00,00,02
83,79,7D,01,00,00,00,00
83,7C,20,01,00,00,00,00
83,7D,20,01,00,00,00,00
83,70,81,01,00,00,00,00
83,71,81,01,00,08,FF,01
83,73,00,00,77,64,00,00
83,74,7E,01,77,64,00,00
83,75,7E,01,F0,83,A1,8A
83,78,56,01,00,00,00,00
83,79,56,01,00,00,00,00
83,7E,82,01,02,00,00,10
83,7F,82,01,C1,00,00,00
83,71,00,00,00,00,00,FF
83,72,7D,01,00,00,00,00
83,73,7D,01,00,00,00,00
83,76,4C,01,00,00,00,00
83,77,4C,01,00,00,00,00
83,7C,01,01,00,00,00,00
83,7D,01,01,00,00,00,00
83,70,FE,01,00,00,00,00
83,71,FE,01,C8,00,00,02
83,72,00,00,C9,00,00,02
83,73,00,00,CA,00,00,02
83,74,31,01,00,00,00,00
83,79,02,01,00,00,00,00
83,7A,02,01,00,00,00,00
83,7C,00,00,00,08,FF,01
83,7D,FD,01,77,64,00,00
83,7E,FD,01,FD,75,D7,1D
83,7F,00,00,FD,75,D7,1D
83,70,00,00,DC,24,00,00
83,71,39,01,00,00,00,00
83,72,39,01,00,00,00,00
83,77,C0,01,82,0D,00,00
83,78,C0,01,00,00,00,00
83,7C,3F,01,00,00,00,FF
83,7F,00,01,15,00,00,00
83,70,00,01,FE,00,00,04
83,75,42,01,07,10,01,98
83,79,BD,01,00,00,00,00
83,7A,BD,01,00,00,00,00
83,7C,00,00,F4,00,00,02
83,7D,00,01,F5,00,00,02
48,08,00,00,F8,00,00,02
83,72,00,01,05,00,00,00
83,73,00,01,00,00,00,00
83,76,FF,01,FD,75,D7,1D
83,77,FF,01,77,64,00,00
83,79,00,00,77,64,00,00
83,7A,00,01,77,64,00,00
83,7B,00,01,00,00,00,00
83,7E,C0,01,00,00,00,00
83,7F,C0,01,00,00,00,00
83,72,3F,01,C1,00,00,00
83,73,3F,01,00,00,00,00
83,74,00,00,02,00,00,10
83,75,00,00,00,00,00,FF
83,76,00,01,00,00,00,00
83,77,00,01,FE,00,00,04
83,79,00,00,00,00,1C,00
83,7B,00,00,00,00,1C,01
83,7C,82,01,00,00,00,00
83,7D,82,01,00,00,00,00
83,70,7D,01,80,0F,00,7A
83,71,7D,01,00,00,00,00
83,74,38,01,00,00,00,00
83,75,38,01,FF,00,00,02
83,79,42,01,00,01,FE,3F
83,7A,42,01,00,00,00,00
83,7D,BD,01,00,00,00,00
83,7E,BD,01,00,00,00,00
83,70,00,00,00,08,FF,01
83,71,56,01,00,00,00,00
83,72,56,01,77,64,00,00
83,74,00,00,FD,75,D7,1D
83,75,80,01,00,00,00,00
83,76,80,01,42,80,0C,80
83,79,7F,01,00,00,00,00
83,7A,7F,01,00,00,00,00
83,7D,31,01,00,00,00,00
83,7E,31,01,E6,00,02,00
83,70,00,00,00,00,00,FF
83,77,FF,01,00,00,00,00
83,78,FF,01,00,00,21,00
83,7B,37,01,00,00,00,00
83,7C,37,01,00,00,00,00
83,70,00,00,FF,00,00,02
83,71,82,01,FF,00,00,02
83,72,82,01,FF,00,00,02
83,74,7D,01,00,00,01,00
83,75,7D,01,0C,00,20,00
83,78,31,01,00,00,00,00
83,79,31,01,00,00,00,00
83,7B,00,00,30,6F,7E,FE
83,7C,40,01,FD,75,D7,1D
83,7D,40,01,FD,75,D7,1D
83,7F,00,00,F0,83,01,89
83,71,BF,01,00,00,00,00
83,74,33,01,00,00,00,00
83,75,33,01,C1,00,00,00
83,76,00,00,82,0F,00,00
83,7A,00,01,00,00,00,00
83,7B,00,01,E6,00,02,00
83,7E,FF,01,00,00,00,00
83,7F,FF,01,FE,00,00,04
83,70,00,00,00,00,25,00
83,72,30,01,00,00,00,00
83,73,30,01,00,00,00,00
83,78,43,01,00,00,00,00
83,79,43,01,00,00,00,00
83,7B,00,00,FF,00,00,02
83,7C,BC,01,00,00,00,00
83,7D,BC,01,00,00,00,00
83,7F,32,01,00,00,00,00
83,70,32,01,00,00,00,00
83,73,C0,01,00,00,00,00
83,74,C0,01,00,08,FF,01
83,75,00,00,77,64,00,00
83,76,00,00,30,6F,7E,FE
83,77,3F,01,00,00,00,00
83,78,3F,01,77,64,00,00
83,7C,33,01,00,00,00,00
83,71,40,01,82,10,00,00
83,72,40,01,00,28,00,00
83,73,00,00,02,00,00,10
83,74,00,00,E6,00,02,00
83,75,BF,01,00,00,00,00
83,76,BF,01,00,00,00,FF
83,79,41,01,00,00,00,00
83,7A,41,01,00,00,29,00
83,7F,81,01,00,00,00,00
83,73,7E,01,00,00,00,00
83,74,7E,01,00,00,00,00
83,75,00,00,FF,00,00,02
83,77,44,01,00,00,00,00
83,78,00,00,00,01,FE,3F
83,7D,40,01,00,00,00,00
83,7F,00,00,00,08,FF,01
83,71,BF,01,77,64,00,00
83,73,00,00,F0,83,41,89
83,74,20,01,00,00,00,00
83,75,20,01,00,00,00,00
83,7C,BC,01,02,00,00,10
83,7F,00,00,E6,00,02,00
83,70,56,01,1C,06,00,00
83,74,00,00,00,00,2D,00
83,77,82,01,00,00,00,00
83,7A,7D,01,00,00,00,00
83,7B,7D,01,00,00,00,00
83,7E,4C,01,FF,00,00,02
83,7F,4C,01,FF,00,00,02
83,74,C0,01,00,00,00,00
83,78,3F,01,00,00,00,00
83,79,00,00,FD,75,D7,1D
83,7B,31,01,77,64,00,00
83,7C,31,01,FD,75,D7,1D
83,7E,00,00,DC,24,00,00
83,7F,43,01,00,00,00,00
83,73,BC,01,00,00,00,00
83,74,BC,01,C1,00,00,00
83,75,00,00,82,10,00,00
83,77,39,01,00,00,00,00
83,78,39,01,00,00,00,00
83,79,00,00,02,00,00,10
83,7D,C1,01,00,00,00,00
83,7E,C1,01,FE,00,00,04
83,73,00,00,07,10,01,98
83,7B,02,01,FF,00,00,02
83,7C,02,01,00,00,00,00
83,7E,FD,01,00,00,00,00
83,70,00,00,80,03,00,00
83,72,00,01,00,00,00,00
83,76,81,01,77,64,00,00
83,77,81,01,77,64,00,00
83,78,00,00,77,64,00,00
83,7A,7E,01,00,00,00,00
83,7B,7E,01,00,00,00,00
82,7F,00,01,00,00,00,00
82,73,00,00,00,00,00,FF
82,74,80,01,00,00,35,01
82,78,7F,01,00,00,00,00
82,72,C3,01,00,00,00,00
82,73,C3,01,00,00,00,00
82,76,3C,01,00,00,00,00
82,77,3C,01,00,01,FE,3F
82,7D,C0,01,00,00,38,00
82,7E,C0,01,00,08,FF,01
82,70,00,00,77,64,00,00
82,71,3F,01,77,64,00,00
82,72,3F,01,FD,75,D7,1D
82,75,56,01,00,00,00,00
82,77,00,00,C1,00,00,00
82,7B,42,01,00,00,00,00
82,7C,42,01,00,00,00,00
82,7E,00,00,E6,00,02,00
82,7F,BD,01,00,00,00,00
82,70,BD,01,00,00,00,00
82,72,00,00,0C,00,00,14
82,73,31,01,00,00,00,00
19,DA,1F,CA,77,64,3A,01
A3,FB,5D,77,FE,75,D7,1D
D4,DB,1F,CA,77,64,3A,01
1C,FC,5D,77,FE,75,D7,1D
95,DC,1F,CA,77,64,C0,01
EC,FD,5D,77,FE,75,D7,1D
86,DD,1F,CA,77,64,C0,01
67,FE,5D,77,FE,75,D7,1D
F0,DE,1F,CA,77,64,D6,01
B9,FF,5D,77,FE,75,D7,1D
7F,DF,1F,CA,77,64,D6,01
70,F0,5D,77,FE,75,D7,1D
F8,D0,1F,CA,77,64,F6,01
82,7E,BE,01,FF,00,00,02
B5,D2,1F,CA,77,64,14,02
55,D3,1F,CA,77,64,24,02
82,71,37,01,00,00,00,00
F9,D4,1F,CA,77,64,24,02
3B,D5,1F,CA,77,64,38,02
0B,D6,1F,CA,77,64,38,02
B4,D7,1F,CA,77,64,46,02
E6,D8,1F,CA,77,64,4E,02
82,76,C3,01,00,00,00,00
94,D9,1F,CA,77,64,4E,02
CB,DA,1F,CA,77,64,4E,02
E3,DB,1F,4A,77,64,66,02
3D,FB,9D,76,FD,69,A7,1D
82,79,00,00,30,6F,7E,FE
83,DC,BF,89,77,64,6C,02
20,EC,9D,76,FD,69,A7,1D
63,DD,BF,49,77,64,72,02
82,7A,3C,01,77,64,72,02
D0,ED,9D,76,FD,69,A7,1D
E9,DE,BF,49,77,64,76,02
56,0E,9E,76,FD,69,A7,1D
82,7B,3C,01,FD,69,A7,1D
88,0F,9E,76,FD,69,A7,1D
0A,DF,BF,49,77,64,7C,02
41,00,9E,76,FD,69,A7,1D
69,D0,BF,49,77,64,88,02
82,7D,00,00,F0,7F,41,89
BB,D1,BF,49,77,64,94,02
C9,01,9E,76,FD,69,A7,1D
82,7E,31,01,00,00,00,00
7C,D2,BF,49,77,64,A2,02
C9,52,9E,76,FD,69,A7,1D
3B,53,DE,76,FD,6D,B7,1D
C7,D3,BF,49,77,64,AC,02
82,70,00,00,00,00,3D,00
01,54,DE,76,FD,6D,B7,1D
DF,D4,BF,49,77,64,B2,02
7A,55,DE,76,FD,6D,B7,1D
FD,D5,BF,49,77,64,BE,02
82,72,80,01,00,00,3D,00
17,D6,BF,49,77,64,C8,02
E9,56,DE,76,FD,6D,B7,1D
82,73,80,01,00,00,00,00
8E,D7,BF,49,77,64,D2,02
60,57,DE,76,FD,6D,B7,1D
78,98,DE,76,FD,6D,B7,1D
8C,D8,BF,C9,80,64,E0,02
AA,D9,BF,C9,80,64,EE,02
A8,99,DE,76,FD,6D,B7,1D
82,76,7F,01,00,00,00,00
AE,9A,DE,76,FD,6D,B7,1D
E2,DA,9F,C9,80,64,F4,02
82,77,7F,01,00,00,00,00
CD,DB,9F,C9,80,64,00,03
C0,9B,DE,76,FD,6D,B7,1D
82,78,00,00,02,00,00,30
7F,9C,DE,76,FD,6D,B7,1D
F7,DC,9F,C9,80,64,06,03
82,79,00,00,00,00,00,FF
8F,9D,DE,76,FD,6D,B7,1D
AC,DD,9F,C9,80,64,0A,03
82,7A,33,01,00,00,00,00
04,9E,DE,76,FD,6D,B7,1D
3A,DE,9F,C9,80,64,0C,03
DA,9F,DE,76,FD,6D,B7,1D
1D,DF,9F,C9,80,64,10,03
82,7C,00,00,00,00,3F,00
67,C0,DE,76,FD,6D,B7,1D
69,D0,9F,C9,80,64,12,03
82,7D,00,00,00,00,00,FF
37,D1,9F,C9,80,64,14,03
EF,C1,DE,76,FD,6D,B7,1D
9B,C2,DE,76,FD,6D,B7,1D
93,D2,9F,C9,80,64,18,03
44,D3,9F,C9,80,64,1C,03
1A,C3,DE,76,FD,6D,B7,1D
82,70,02,01,00,00,00,00
F4,D4,9F,C9,80,64,1E,03
E9,F4,DE,76,FD,6D,B7,1D
82,71,02,01,00,00,00,00
4D,D5,7F,C9,80,64,24,03
92,F5,DE,76,FD,6D,B7,1D
01,F6,DE,76,FD,6D,B7,1D
35,D6,7F,C9,80,64,28,03
88,F7,DE,76,FD,6D,B7,1D
3C,D7,7F,C9,80,64,2A,03
82,74,FD,01,00,00,00,00
C5,F8,DE,76,FD,6D,B7,1D
3A,D8,7F,C9,80,64,2C,03
CF,DA,7F,C9,80,64,38,03
D9,1A,DF,76,FD,6D,B7,1D
3A,DB,7F,C9,80,64,3C,03
B7,1B,DF,76,FD,6D,B7,1D
82,78,30,01,00,00,00,00
38,DC,7F,C9,80,64,3E,03
08,1C,DF,76,FD,6D,B7,1D
82,79,30,01,FF,00,00,02
2B,DD,7F,C9,80,64,3E,03
F8,1D,DF,76,FD,6D,B7,1D
73,1E,DF,76,FD,6D,B7,1D
33,DE,7F,C9,80,64,40,03
AD,1F,DF,76,FD,6D,B7,1D
98,DF,7F,C9,80,64,46,03
0F,30,DF,76,FD,6D,B7,1D
3F,D0,5F,C9,80,64,48,03
82,7D,03,01,00,00,00,00
59,D1,5F,C9,80,64,4A,03
87,31,DF,76,FD,6D,B7,1D
82,7E,03,01,00,00,00,00
8D,D2,5F,C9,80,64,4E,03
F3,32,DF,76,FD,6D,B7,1D
72,33,DF,76,FD,6D,B7,1D
D6,D3,5F,C9,80,64,50,03
66,D4,5F,C9,80,64,52,03
48,34,DF,76,FD,6D,B7,1D
82,71,FC,01,00,00,00,00
28,D5,5F,C9,80,64,54,03
33,35,DF,76,FD,6D,B7,1D
82,72,FC,01,00,00,00,00
1D,56,DF,76,FD,6D,B7,1D
18,D6,5F,C9,80,64,54,03
94,57,DF,76,FD,6D,B7,1D
11,D7,5F,C9,80,64,56,03
82,73,00,00,80,64,56,03
82,74,00,00,30,6F,7E,FE
D9,58,DF,76,FD,6D,B7,1D
33,D8,5F,C9,80,64,56,03
15,D9,5F,C9,80,64,58,03
09,59,DF,76,FD,6D,B7,1D
82,75,32,01,FD,6D,B7,1D
0F,5A,DF,76,FD,6D,B7,1D
56,DA,5F,C9,80,64,5A,03
82,76,32,01,80,64,5A,03
61,5B,DF,76,FD,6D,B7,1D
9B,DB,5F,C9,80,64,5A,03
82,77,00,00,00,00,9E,00
50,6C,DF,76,FD,91,B8,1D
BD,DC,5F,C9,80,64,5E,03
82,78,00,00,F0,77,01,89
A0,6D,DF,76,FD,91,B8,1D
F5,DD,5F,C9,80,64,60,03
AC,DE,5F,C9,80,64,84,03
2B,6E,DF,76,FD,91,B8,1D
82,7A,01,01,C1,00,00,00
05,DF,5F,C9,80,64,E0,03
F5,6F,DF,76,FD,91,B8,1D
E2,D0,5F,C9,80,64,4A,04
02,80,DF,76,FD,91,B8,1D
8A,81,DF,76,FD,91,B8,1D
B3,D1,5F,C9,80,64,7C,04
4D,82,5F,7A,FD,91,B8,1D
B6,D2,5F,C9,80,64,FA,04
CC,83,5F,7A,FD,91,B8,1D
38,D3,5F,C9,80,64,24,05
F6,84,5F,7A,FD,91,B8,1D
FB,D4,3F,C9,80,64,66,05
8D,85,5F,7A,FD,91,B8,1D
D2,D5,3F,C9,80,64,9E,05
82,71,33,01,82,11,00,00
BC,96,5F,7A,FD,91,B8,1D
6C,D6,3F,C9,80,64,E6,05
82,72,33,01,00,00,00,FF
03,D7,3F,C9,80,64,8E,06
8B,97,1F,7E,FE,91,B8,1D
DB,D8,3F,C9,80,64,BC,07
C8,A8,1F,7E,FE,8D,B8,1D
3A,D9,3F,C9,80,64,98,08
B5,A9,1F,7E,FF,8D,B8,1D
F8,DA,3F,C9,80,64,D2,08
B3,AA,1F,7E,FF,8D,B8,1D
82,76,00,00,00,00,00,FF
DD,AB,1F,7E,FF,8D,B8,1D
24,DB,3F,C9,80,64,04,09
82,77,42,01,00,00,00,00
30,AC,9F,81,FF,8D,B8,1D
5B,DC,3F,C9,80,64,5C,09
82,78,42,01,17,00,00,00
C0,AD,9F,81,FF,8D,B8,1D
0B,DD,3F,C9,80,64,A4,09
93,DE,3F,C9,80,64,06,0A
E9,BE,9F,81,FF,8D,B8,1D
2D,DF,3F,C9,80,64,94,0A
7A,BF,1F,85,FF,8D,B8,1D
82,7B,BD,01,00,00,00,00
3B,B1,1F,85,FF,8D,B8,1D
FF,D1,3F,C9,80,64,C0,0B
3D,C2,9F,88,FF,89,B8,1D
E1,D2,3F,C9,80,64,30,0C
AF,D3,3F,C9,80,64,BA,0C
36,C3,9F,88,FF,8D,B8,1D
82,7F,41,01,00,00,00,00
BE,D4,1F,C9,80,64,DE,0C
0C,C4,9F,88,FF,8D,B8,1D
82,70,41,01,00,00,00,00
E1,D5,1F,C9,80,64,0E,0D
36,C5,5F,88,FF,89,A8,1D
A5,C6,5F,88,FF,89,A8,1D
48,D6,FF,C8,80,64,54,0D
26,D7,FF,C8,80,64,A8,0D
CC,C7,5F,88,FF,89,B8,1D
D0,C8,5F,88,FF,85,A8,1D
41,D8,FF,C8,80,64,F6,0D
00,C9,5F,88,FF,85,A8,1D
0C,D9,DF,C8,80,64,2C,0E
82,75,41,01,00,00,00,00
38,CA,1F,88,FE,81,A8,1D
B6,DA,DF,88,80,64,38,0E
82,76,00,00,00,01,FE,3F
33,DB,DF,88,89,64,58,0E
56,CB,1F,88,FE,81,A8,1D
4B,DC,1F,88,FE,81,A8,1D
61,DC,DF,88,89,64,90,0E
63,DD,DF,88,89,64,C0,0E
F0,DD,DF,87,FE,7D,A8,1D
82,79,BE,01,00,00,00,00
10,FE,DF,87,FE,7D,A8,1D
04,DE,DF,88,89,64,00,0F
CC,DF,DF,88,89,64,3C,0F
D8,FF,9F,87,FE,7D,98,1D
1B,10,A0,87,FE,79,98,1D
CB,D0,BF,88,89,64,7E,0F
82,7C,44,01,00,00,00,00
9C,11,A0,87,FE,79,A8,1D
DD,D1,BF,88,89,64,74,0F
82,7D,44,01,00,00,00,00
2E,22,A0,87,FE,79,98,1D
85,D2,BF,88,89,64,6A,0F
76,D3,BF,88,89,64,68,0F
AF,23,A0,87,FE,79,98,1D
D5,D4,BF,88,89,64,58,0F
B2,44,60,87,FE,75,98,1D
67,D5,BF,88,89,64,4C,0F
11,45,60,87,FD,75,98,1D
82,70,80,01,FD,75,98,1D
75,D7,BF,88,89,64,FE,0E
EA,67,60,87,FD,71,98,1D
3B,D8,BF,88,89,64,F4,0E
05,78,60,87,FD,71,98,1D
82,73,00,00,F0,2F,41,89
56,D9,DF,88,89,64,38,0F
C3,79,20,87,FD,71,A8,1D
82,74,7F,01,00,00,00,00
FB,9A,20,87,FD,71,A8,1D
50,DA,DF,88,89,64,64,0F
82,75,7F,01,DC,24,00,00
4E,DB,DF,88,89,64,84,0F
95,9B,20,87,FD,71,A8,1D
EC,AC,20,87,FD,71,98,1D
87,DC,DF,88,89,64,A0,0F
1C,AD,20,87,FD,71,98,1D
76,DD,DF,88,89,64,D2,0F
82,78,20,01,00,00,00,00
92,CE,E0,86,FD,6D,98,1D
4E,DE,DF,48,89,64,0A,10
82,79,20,01,00,00,00,00
AE,DF,BF,48,89,64,48,10
4C,CF,E0,86,FD,6D,98,1D
82,7A,00,00,82,0B,00,00
85,C0,E0,86,FD,6D,98,1D
57,D0,DF,48,89,64,7A,10
F4,D1,DF,C8,85,64,C2,10
97,C1,E0,86,FD,5D,98,1D
82,7C,00,00,82,18,00,00
41,D2,E0,86,FD,5D,98,1D
4A,D2,FF,C8,85,64,00,11
82,7D,00,00,E6,00,02,00
BB,D3,FF,48,84,64,44,11
71,D3,E0,85,FD,45,98,1D
82,7E,80,01,00,C0,20,01
4B,D4,E0,85,FD,45,98,1D
47,D4,FF,48,84,64,8E,11
82,7F,80,01,00,00,00,00
DD,D5,1F,89,83,64,D6,11
52,D5,60,84,FE,39,98,1D
3A,D6,1F,89,83,64,F2,11
C1,D6,60,84,FE,39,98,1D
DB,D7,A0,83,FE,31,98,1D
5D,D7,3F,09,83,64,1C,12
82,72,7F,01,00,00,00,00
34,C8,A0,83,FE,31,98,1D
E1,D8,5F,09,83,64,1E,12
82,73,7F,01,00,00,00,00
C9,C9,20,83,FD,2D,98,1D
5D,D9,5F,C9,82,64,18,12
CF,CA,20,83,FD,2D,98,1D
02,DA,5F,C9,82,64,18,12
82,75,00,00,AA,57,55,41
00,DB,7F,C9,82,64,16,12
A1,CB,20,83,FD,2D,98,1D
82,76,56,01,40,3F,00,00
1E,CC,20,83,FD,2D,98,1D
92,DC,7F,C9,82,64,0C,12
82,77,56,01,00,00,00,00
50,DD,7F,09,83,64,FE,11
29,CD,20,83,FD,31,98,1D
C6,DE,7F,09,83,64,F8,11
A2,CE,20,83,FD,31,98,1D
65,CF,60,83,FD,31,98,1D
8D,DF,7F,09,83,64,EE,11
AC,C0,60,83,FD,31,98,1D
F9,D0,7F,09,83,64,EC,11
3D,C1,20,83,FD,31,98,1D
34,D1,7F,09,83,64,04,12
82,7C,C2,01,00,00,00,00
49,C2,20,83,FD,31,98,1D
70,D2,7F,09,83,64,18,12
82,7D,C2,01,00,00,00,00
A7,D3,7F,89,82,64,38,12
85,C3,20,83,FD,29,98,1D
41,D4,7F,89,82,64,56,12
BF,C4,20,83,FD,29,98,1D
00,D5,7F,89,81,64,74,12
38,C5,A0,82,FD,19,98,1D
82,70,3D,01,00,00,00,00
AB,C6,A0,82,FD,19,98,1D
6B,D6,9F,89,81,64,90,12
CA,D7,9F,C9,80,64,96,12
3B,C7,E0,81,FD,0D,98,1D
FB,D8,9F,C9,80,64,A4,12
76,C8,E0,81,FD,0D,98,1D
82,73,4C,01,00,00,00,00
51,D9,9F,C9,80,64,B0,12
F2,C9,E0,80,FD,0D,98,1D
82,74,4C,01,00,00,00,00
5A,BA,E0,80,FD,01,98,1D
BE,DA,BF,09,80,64,BA,12
