b0,b1,b2,b3,b4,b5,b6,b7
F7,DD,BF,D2,86,64,5A,27
6E,DE,BF,D2,86,64,6C,27
C0,DF,BF,92,86,64,6E,27
54,D0,BF,92,86,64,7C,27
71,D1,BF,92,86,64,86,27
59,D2,BF,92,86,64,90,27
27,D3,DF,92,86,64,A2,27
B3,D4,DF,92,86,64,A6,27
D9,D5,DF,92,86,64,A6,27
2D,D6,DF,92,86,64,B0,27
6C,D7,DF,92,86,64,BE,27
E4,D8,DF,92,86,64,C0,27
96,D9,DF,92,86,64,C0,27
B9,DA,DF,92,86,64,C8,27
4C,DB,DF,92,86,64,CC,27
8A,DC,DF,92,86,64,D8,27
FA,DD,DF,52,86,64,DE,27
48,DE,DF,52,86,64,DE,27
B8,DF,DF,52,86,64,E6,27
D0,D0,DF,52,86,64,E6,27
4A,D1,DF,52,86,64,F6,27
A6,D2,DF,52,86,64,F6,27
01,D3,DF,52,86,64,FA,27
95,D4,DF,52,86,64,FE,27
94,D5,DF,52,86,64,0C,28
0C,D6,DF,52,86,64,10,28
BA,D7,FF,52,86,64,14,28
AA,D8,FF,12,86,64,24,28
C4,D9,FF,12,86,64,26,28
7B,DA,FF,12,86,64,36,28
B6,DB,FF,12,86,64,36,28
E0,DC,FF,12,86,64,3A,28
11,DD,FF,12,86,64,48,28
D0,DF,FF,12,86,64,5A,28
A4,D0,FF,12,86,64,58,28
BD,D1,FF,12,86,64,62,28
21,D2,FF,12,86,64,6A,28
F6,D3,FF,12,86,64,6E,28
BA,D4,FF,12,86,64,7E,28
93,D5,FF,12,86,64,86,28
C0,D6,FF,D2,85,64,94,28
E2,D7,FF,D2,85,64,A0,28
50,D8,FF,D2,85,64,B8,28
6C,D9,1F,D3,85,64,C6,28
13,DA,FF,D2,85,64,D0,28
4A,DB,1F,D3,85,64,D8,28
6C,DC,1F,D3,85,64,DC,28
D8,DD,1F,D3,85,64,F0,28
93,DE,1F,93,85,64,E6,28
C4,DF,1F,93,85,64,F2,28
88,D0,1F,93,85,64,F4,28
0C,D1,1F,93,85,64,02,29
D8,D2,1F,93,85,64,06,29
7F,D3,1F,93,85,64,0A,29
7B,D4,1F,93,85,64,16,29
45,D5,1F,93,85,64,18,29
2E,D6,1F,93,85,64,26,29
44,D7,1F,93,85,64,1E,29
5E,D8,1F,93,85,64,1A,29
57,DA,1F,93,85,64,1C,29
EA,DB,1F,93,85,64,14,29
CC,DC,1F,93,85,64,10,29
E7,DD,1F,93,85,64,14,29
49,DE,1F,93,85,64,16,29
B9,DF,1F,93,85,64,2E,29
D1,D0,1F,93,85,64,2E,29
A6,D1,1F,53,85,64,40,29
F5,D2,3F,53,85,64,46,29
DE,D3,3F,53,85,64,50,29
26,D4,3F,53,85,64,5E,29
67,D5,3F,53,85,64,68,29
B7,D6,3F,53,85,64,78,29
9A,D7,3F,53,85,64,7C,29
B6,D8,3F,13,85,64,8C,29
C4,D9,3F,13,85,64,8C,29
33,DA,3F,13,85,64,90,29
C6,DB,3F,13,85,64,94,29
D8,DC,3F,13,85,64,94,29
9F,DD,3F,13,85,64,9A,29
2D,DE,3F,13,85,64,9A,29
C1,DF,3F,13,85,64,A0,29
04,D0,3F,D3,84,64,9C,29
49,D1,3F,D3,84,64,A8,29
A5,D2,3F,D3,84,64,A8,29
6E,D3,3F,D3,84,64,AE,29
52,D4,3F,D3,84,64,B6,29
70,D5,3F,D3,84,64,BA,29
A7,D6,3F,93,84,64,CC,29
30,D7,5F,93,84,64,CC,29
CA,D8,5F,93,84,64,D8,29
80,D9,5F,93,84,64,DC,29
E8,DA,5F,93,84,64,E8,29
71,DB,5F,93,84,64,E6,29
03,DC,5F,93,84,64,EC,29
A4,DD,5F,93,84,64,F2,29
89,DF,5F,53,84,64,0A,2A
C5,D0,5F,53,84,64,0C,2A
7B,D1,5F,53,84,64,1A,2A
8B,D2,5F,53,84,64,18,2A
4A,D3,5F,13,84,64,2A,2A
FA,D4,5F,13,84,64,28,2A
B4,D5,5F,13,84,64,2E,2A
2C,D6,5F,D3,81,64,32,2A
49,D7,5F,D3,81,64,3A,2A
8B,D8,5F,13,84,64,2A,2A
86,D9,5F,13,84,64,12,2A
49,DA,5F,13,84,64,0A,2A
D5,DB,5F,D3,83,64,0C,2A
0F,DC,5F,D3,83,64,1A,2A
1C,DD,5F,D3,83,64,1A,2A
96,DE,5F,D3,83,64,1E,2A
37,DF,5F,93,83,64,2C,2A
F2,D0,5F,93,81,64,38,2A
CF,D1,5F,53,81,64,38,2A
77,D2,5F,53,81,64,36,2A
CC,D3,5F,53,81,64,38,2A
34,D4,5F,53,81,64,36,2A
0F,D5,5F,13,81,64,3C,2A
C3,D6,5F,53,83,64,22,2A
C5,D7,5F,53,83,64,10,2A
FB,D8,5F,53,83,64,12,2A
F9,D9,5F,53,83,64,1A,2A
A6,DA,5F,53,83,64,1A,2A
07,DB,5F,53,83,64,10,2A
38,DC,5F,13,83,64,12,2A
5B,DD,5F,13,83,64,1A,2A
76,DE,5F,13,83,64,32,2A
19,DF,5F,13,83,64,22,2A
25,D0,5F,13,83,64,2C,2A
67,D1,5F,13,83,64,28,2A
CC,D2,5F,D3,80,64,3C,2A
F0,D4,5F,13,83,64,2C,2A
D2,D5,5F,13,83,64,20,2A
ED,D6,5F,13,83,64,10,2A
54,D7,5F,53,83,64,9C,29
D6,D8,3F,53,83,64,3C,29
F2,D9,3F,93,83,64,EA,28
85,DA,1F,D3,83,64,92,28
FC,DB,FF,D2,83,64,58,28
7A,DC,FF,12,84,64,1A,28
03,DD,DF,52,84,64,C4,27
10,DE,DF,52,84,64,4E,27
84,DF,9F,92,84,64,10,27
2A,D0,9F,92,84,64,E2,26
3E,D1,9F,92,84,64,8A,26
63,D2,7F,D2,84,64,4A,26
46,D3,7F,D2,84,64,F8,25
EC,D4,5F,D2,84,64,B2,25
9E,D5,5F,D2,84,64,74,25
87,D6,5F,D2,84,64,20,25
3C,D7,3F,12,85,64,D2,24
0F,D8,3F,12,85,64,82,24
70,D9,1F,12,85,64,3C,24
91,DA,1F,52,85,64,16,24
3E,DB,1F,52,85,64,FE,23
33,DC,1F,52,85,64,CC,23
4E,DD,1F,52,85,64,A4,23
B8,DF,FF,91,85,64,76,23
9C,D0,DF,91,85,64,52,23
67,D1,DF,91,85,64,1A,23
05,D2,DF,91,85,64,E4,22
DF,D3,DF,91,85,64,B2,22
08,D4,BF,D1,85,64,A4,22
EA,D5,BF,D1,85,64,7A,22
D8,D6,BF,D1,85,64,18,22
9A,D7,BF,D1,85,64,E0,21
05,D8,9F,11,86,64,AC,21
A0,D9,9F,11,86,64,88,21
0C,DA,7F,11,86,64,70,21
64,DB,7F,11,86,64,3E,21
AA,DC,7F,51,86,64,FA,20
CF,DD,5F,51,86,64,B8,20
41,DE,5F,51,86,64,78,20
1B,DF,5F,51,86,64,3E,20
FE,D0,3F,51,86,64,0E,20
93,D1,3F,51,86,64,CE,1F
F5,D2,1F,51,86,64,9E,1F
DE,D3,1F,51,86,64,88,1F
C9,D4,FF,50,86,64,72,1F
04,D5,FF,50,86,64,5E,1F
F0,D6,FF,50,86,64,48,1F
34,D7,DF,50,86,64,26,1F
75,D8,DF,50,86,64,1C,1F
3D,D9,DF,50,86,64,FC,1E
CA,DA,DF,50,86,64,E0,1E
84,DB,DF,50,86,64,CA,1E
61,DC,9F,50,86,64,B8,1E
FE,DD,9F,50,86,64,A2,1E
C4,DE,9F,50,86,64,7C,1E
7C,DF,9F,50,86,64,48,1E
32,D0,9F,50,86,64,2C,1E
6C,D1,5F,50,86,64,1C,1E
B8,D2,5F,50,86,64,18,1E
04,D4,5F,50,86,64,FC,1D
02,D5,5F,50,86,64,F6,1D
68,D6,3F,50,86,64,E2,1D
6E,D7,3F,50,86,64,D0,1D
B0,D8,3F,50,86,64,C2,1D
BB,D9,1F,50,86,64,B0,1D
2F,DA,1F,50,86,64,96,1D
79,DB,1F,50,86,64,7A,1D
F5,DC,FF,4F,86,64,60,1D
F5,DD,FF,4F,86,64,52,1D
D7,DE,FF,4F,86,64,4A,1D
CA,DF,FF,8F,83,64,30,1D
CF,D0,DF,0F,86,64,16,1D
61,D1,BF,0F,86,64,FC,1C
49,D2,BF,0F,86,64,EA,1C
9E,D3,BF,0F,86,64,EE,1C
0A,D4,BF,0F,86,64,EA,1C
E7,D5,9F,0F,86,64,E8,1C
A7,D6,9F,0F,86,64,E0,1C
CD,D7,9F,0F,86,64,D8,1C
83,D8,9F,0F,86,64,D2,1C
F1,D9,9F,0F,86,64,D2,1C
19,DA,1F,10,86,64,E4,1C
7C,DB,1F,10,86,64,F8,1C
D9,DC,1F,D0,85,64,FE,1C
C7,DD,1F,10,86,64,02,1D
69,DE,1F,10,86,64,00,1D
C2,DF,1F,10,86,64,06,1D
72,D0,1F,10,86,64,12,1D
FF,D1,3F,10,86,64,18,1D
F3,D2,3F,D0,85,64,20,1D
1C,D3,3F,D0,85,64,20,1D
2F,D4,3F,10,86,64,20,1D
81,D5,3F,D0,85,64,1E,1D
16,D6,3F,10,86,64,1A,1D
7C,D7,3F,10,86,64,22,1D
97,D9,3F,D0,85,64,24,1D
B7,DA,3F,D0,85,64,1C,1D
5E,DB,3F,D0,85,64,1A,1D
3F,DC,3F,D0,85,64,22,1D
14,DD,3F,D0,85,64,26,1D
62,DE,3F,D0,85,64,30,1D
F1,DF,3F,D0,85,64,32,1D
15,D0,3F,D0,85,64,28,1D
6F,D1,3F,D0,85,64,28,1D
13,D2,3F,D0,85,64,30,1D
D8,D3,3F,D0,85,64,36,1D
8A,D4,3F,D0,85,64,46,1D
90,D5,3F,D0,85,64,4E,1D
14,D6,3F,D0,85,64,50,1D
1D,D7,3F,D0,85,64,52,1D
15,D8,5F,D0,85,64,4E,1D
D8,D9,3F,90,85,64,4E,1D
87,DA,3F,90,85,64,4E,1D
C6,DB,3F,90,85,64,54,1D
46,DC,5F,90,85,64,56,1D
C5,DD,5F,90,85,64,4E,1D
07,DE,5F,90,85,64,46,1D
A0,DF,3F,90,85,64,38,1D
EC,D0,3F,90,85,64,3E,1D
04,D1,3F,90,85,64,44,1D
77,D2,3F,50,85,64,50,1D
A4,D4,3F,50,85,64,48,1D
D2,D5,3F,50,85,64,4A,1D
6E,D6,3F,50,85,64,50,1D
4C,D7,3F,50,85,64,64,1D
AA,D8,3F,50,85,64,72,1D
36,D9,5F,50,85,64,78,1D
48,DA,5F,10,85,64,7A,1D
D1,DB,5F,10,85,64,74,1D
BF,DC,5F,10,85,64,7C,1D
D7,DD,5F,10,85,64,80,1D
09,DE,5F,10,85,64,8A,1D
0A,DF,5F,10,85,64,90,1D
CA,D0,5F,10,85,64,8C,1D
C0,D1,5F,10,85,64,84,1D
5C,D2,5F,10,85,64,8C,1D
B3,D3,5F,10,85,64,8C,1D
93,D4,5F,10,85,64,96,1D
24,D5,5F,D0,84,64,A2,1D
C8,D6,7F,D0,84,64,9E,1D
F9,D7,7F,D0,84,64,98,1D
DB,D8,7F,D0,84,64,98,1D
C5,D9,7F,D0,84,64,92,1D
95,DA,7F,D0,84,64,A2,1D
0C,DB,7F,D0,84,64,AC,1D
A6,DC,7F,D0,84,64,B2,1D
01,DD,7F,D0,84,64,AC,1D
DF,DE,7F,D0,84,64,A6,1D
94,DF,7F,D0,84,64,B0,1D
8C,D0,7F,D0,84,64,B8,1D
40,D1,7F,D0,84,64,C4,1D
DC,D2,7F,D0,84,64,CC,1D
0B,D3,7F,D0,84,64,C8,1D
EF,D4,7F,D0,84,64,C4,1D
61,D5,9F,D0,84,64,CA,1D
51,D6,9F,D0,84,64,CA,1D
D4,D7,9F,D0,84,64,D2,1D
5C,D9,9F,D0,84,64,C6,1D
1F,DA,9F,D0,84,64,C4,1D
BB,DB,9F,90,84,64,CA,1D
A5,DC,9F,90,84,64,CA,1D
1E,DD,9F,90,84,64,D6,1D
87,DE,9F,90,84,64,E0,1D
78,DF,9F,90,84,64,E8,1D
58,D0,9F,90,84,64,E4,1D
3E,D1,9F,90,84,64,E6,1D
9A,D2,9F,90,84,64,EA,1D
C1,D3,9F,90,84,64,F4,1D
1D,D4,9F,90,84,64,FC,1D
20,D5,9F,90,84,64,04,1E
28,D6,9F,90,84,64,00,1E
6A,D7,9F,90,84,64,F8,1D
48,D8,9F,90,84,64,F8,1D
EA,D9,BF,90,84,64,02,1E
D9,DA,BF,90,84,64,08,1E
84,DB,BF,90,84,64,10,1E
4D,DC,BF,50,84,64,08,1E
5E,DD,BF,50,84,64,08,1E
A4,DE,BF,50,84,64,04,1E
37,DF,BF,50,84,64,06,1E
0B,D0,BF,50,84,64,08,1E
E1,D1,BF,50,84,64,10,1E
9D,D2,BF,50,84,64,08,1E
02,D3,BF,50,84,64,00,1E
AE,D4,BF,50,84,64,00,1E
C4,D5,BF,50,84,64,00,1E
A0,D6,BF,50,84,64,0E,1E
6D,D7,BF,50,84,64,1A,1E
07,D8,BF,50,84,64,16,1E
75,D9,BF,50,84,64,16,1E
12,DA,BF,50,84,64,12,1E
E7,DB,BF,50,84,64,16,1E
D2,DC,BF,50,84,64,20,1E
6A,DE,BF,10,84,64,26,1E
C1,DF,BF,10,84,64,20,1E
EE,D0,BF,10,84,64,1C,1E
D3,D1,BF,10,84,64,20,1E
23,D2,BF,10,84,64,22,1E
30,D3,BF,10,84,64,30,1E
F0,D4,BF,10,84,64,3A,1E
86,D5,BF,10,84,64,38,1E
8E,D6,BF,10,84,64,3C,1E
97,D7,DF,10,84,64,44,1E
FD,D8,DF,10,84,64,48,1E
27,D9,DF,10,84,64,54,1E
08,DA,DF,10,84,64,5C,1E
8D,DB,DF,10,84,64,50,1E
27,DC,DF,10,84,64,4E,1E
34,DD,DF,10,84,64,4E,1E
86,DE,DF,10,84,64,4E,1E
F5,DF,DF,10,84,64,5C,1E
E2,D0,DF,10,84,64,64,1E
98,D1,DF,10,84,64,64,1E
4C,D2,DF,10,84,64,60,1E
F8,D3,DF,10,84,64,5E,1E
0F,D4,DF,10,84,64,60,1E
60,D5,DF,D0,83,64,68,1E
74,D6,DF,D0,83,64,6E,1E
61,D7,DF,D0,83,64,6E,1E
41,D9,DF,D0,83,64,66,1E
72,DA,DF,D0,83,64,6C,1E
2F,DB,DF,D0,83,64,74,1E
41,DC,DF,D0,83,64,7C,1E
52,DD,DF,D0,83,64,7C,1E
C4,DE,DF,D0,83,64,7A,1E
03,DF,DF,D0,83,64,76,1E
3F,D0,DF,D0,83,64,78,1E
06,D1,DF,D0,83,64,80,1E
D2,D2,DF,D0,83,64,84,1E
51,D3,DF,D0,83,64,8E,1E
5E,D4,FF,D0,83,64,8A,1E
7C,D5,FF,D0,83,64,86,1E
13,D6,DF,D0,83,64,90,1E
81,D7,FF,D0,83,64,92,1E
D3,D8,FF,D0,83,64,9A,1E
DE,D9,FF,D0,83,64,A2,1E
C6,DA,FF,D0,83,64,9E,1E
50,DB,FF,D0,83,64,A0,1E
52,DC,FF,D0,83,64,A2,1E
2D,DD,FF,D0,83,64,A8,1E
83,DE,FF,D0,83,64,AA,1E
80,DF,FF,D0,83,64,B0,1E
30,D0,FF,D0,83,64,A4,1E
14,D1,FF,90,83,64,9E,1E
82,D2,FF,D0,83,64,A2,1E
6D,D3,FF,D0,83,64,A2,1E
00,D4,FF,90,83,64,B0,1E
22,D5,FF,90,83,64,BC,1E
12,D6,FF,90,83,64,BC,1E
07,D7,FF,90,83,64,BC,1E
01,D8,FF,90,83,64,BA,1E
73,D9,FF,90,83,64,BA,1E
BE,DA,FF,90,83,64,C0,1E
6F,DB,FF,90,83,64,C2,1E
49,DC,FF,90,83,64,C6,1E
BC,DE,FF,90,83,64,C8,1E
0B,DF,FF,90,83,64,CC,1E
EF,D0,FF,90,83,64,D6,1E
F9,D1,FF,90,83,64,DC,1E
C9,D2,1F,91,83,64,D8,1E
72,D3,1F,91,83,64,D6,1E
C2,D4,1F,91,83,64,D4,1E
A8,D5,1F,91,83,64,D4,1E
E8,D6,1F,91,83,64,DC,1E
E1,D7,1F,91,83,64,DE,1E
DF,D8,1F,91,83,64,DC,1E
C1,D9,1F,91,83,64,D6,1E
9E,DA,1F,91,83,64,D6,1E
1B,DB,1F,91,83,64,DA,1E
16,DC,1F,91,83,64,E8,1E
B1,DD,1F,91,83,64,F6,1E
FD,DE,1F,91,83,64,00,1F
6E,DF,1F,91,83,64,02,1F
06,D0,1F,91,83,64,02,1F
44,D1,1F,91,83,64,06,1F
E0,D2,1F,91,83,64,0A,1F
83,D3,1F,91,83,64,10,1F
00,D4,3F,91,83,64,0E,1F
1A,D5,3F,91,83,64,06,1F
89,D6,1F,91,83,64,02,1F
07,D7,3F,91,83,64,02,1F
55,D8,3F,91,83,64,0A,1F
B7,D9,3F,91,83,64,12,1F
F4,DA,3F,91,83,64,10,1F
8D,DB,3F,91,83,64,0E,1F
D4,DC,3F,51,83,64,0E,1F
03,DD,3F,51,83,64,18,1F
D2,DE,3F,51,83,64,22,1F
79,DF,3F,51,83,64,24,1F
61,D0,3F,51,83,64,2C,1F
4A,D1,3F,11,83,64,26,1F
1D,D3,3F,11,83,64,28,1F
63,D4,3F,D1,82,64,2C,1F
15,D5,3F,D1,82,64,2E,1F
25,D6,3F,D1,82,64,2E,1F
5C,D7,3F,D1,82,64,24,1F
18,D8,3F,91,82,64,1A,1F
6A,D9,3F,91,82,64,1A,1F
56,DA,3F,91,82,64,20,1F
87,DB,3F,91,82,64,22,1F
BD,DC,3F,91,82,64,24,1F
8A,DD,3F,51,82,64,1E,1F
1C,DE,3F,51,82,64,18,1F
AB,DF,3F,51,82,64,1C,1F
F4,D0,3F,51,82,64,28,1F
02,D1,3F,51,82,64,32,1F
31,D2,3F,11,82,64,40,1F
EA,D3,5F,11,82,64,3C,1F
A8,D4,3F,11,82,64,36,1F
08,D5,5F,11,82,64,3A,1F
AA,D6,5F,11,82,64,40,1F
18,D7,5F,D1,81,64,44,1F
6E,D8,5F,D1,81,64,4A,1F
70,D9,5F,D1,81,64,40,1F
BD,DA,5F,D1,81,64,3A,1F
00,DB,5F,D1,81,64,32,1F
C4,DC,5F,D1,81,64,44,1F
BB,DF,5F,91,81,64,4E,1F
EB,D0,5F,91,81,64,4A,1F
39,D1,5F,91,81,64,56,1F
E2,D2,5F,91,81,64,62,1F
7D,D3,5F,91,81,64,6A,1F
41,D4,5F,91,81,64,72,1F
D8,D5,5F,51,81,64,6C,1F
98,D6,5F,51,81,64,64,1F
EE,D7,5F,51,81,64,5E,1F
8B,D8,5F,51,81,64,62,1F
E5,D9,5F,51,81,64,60,1F
BA,DA,5F,51,81,64,60,1F
64,DB,5F,51,81,64,52,1F
A2,DC,5F,51,81,64,46,1F
AD,DD,5F,51,81,64,44,1F
73,DE,5F,51,81,64,4E,1F
6C,DF,5F,51,81,64,56,1F
12,D0,5F,11,81,64,60,1F
17,D1,5F,11,81,64,58,1F
C3,D2,5F,11,81,64,5C,1F
8B,D3,5F,11,81,64,70,1F
64,D4,5F,11,81,64,88,1F
0A,D5,7F,11,81,64,A0,1F
02,D6,7F,11,81,64,A4,1F
2F,D7,7F,11,81,64,A0,1F
4A,D8,7F,11,81,64,9C,1F
48,D9,7F,11,81,64,94,1F
17,DA,7F,11,81,64,94,1F
C6,DB,7F,11,81,64,96,1F
C4,DC,7F,11,81,64,94,1F
13,DD,7F,11,81,64,82,1F
E2,DE,7F,11,81,64,7A,1F
39,DF,7F,11,81,64,74,1F
CB,D0,7F,D1,80,64,7C,1F
AD,D1,7F,D1,80,64,7E,1F
65,D2,7F,D1,80,64,78,1F
E2,D4,7F,D1,80,64,6E,1F
94,D5,7F,D1,80,64,6C,1F
7C,D6,7F,D1,80,64,78,1F
0B,D7,7F,91,80,64,82,1F
29,D8,7F,91,80,64,82,1F
18,D9,7F,91,80,64,7A,1F
2B,DA,7F,91,80,64,70,1F
3E,DB,7F,91,80,64,64,1F
5F,DC,7F,91,80,64,5C,1F
68,DD,7F,91,80,64,5A,1F
6E,DE,7F,91,80,64,44,1F
D9,DF,7F,91,80,64,40,1F
23,D0,7F,91,80,64,3A,1F
1E,D1,7F,51,80,64,3A,1F
10,D2,7F,51,80,64,48,1F
57,D3,7F,51,80,64,54,1F
AF,D4,7F,51,80,64,5A,1F
A6,D5,7F,51,80,64,60,1F
DE,D6,7F,51,80,64,6C,1F
5E,D7,7F,11,80,64,70,1F
77,D8,7F,11,80,64,84,1F
69,D9,7F,11,80,64,8E,1F
2A,DA,7F,11,80,64,8C,1F
DF,DB,7F,11,80,64,88,1F
95,DC,7F,11,80,64,86,1F
86,DD,7F,11,80,64,86,1F
58,DE,7F,11,80,64,8C,1F
63,DF,7F,11,80,64,92,1F
FE,D0,7F,D1,7F,64,92,1F
84,D1,7F,D1,7F,64,92,1F
68,D2,7F,D1,7F,64,92,1F
87,D3,7F,D1,7F,64,92,1F
7F,D4,7F,D1,7F,64,9C,1F
76,D5,7F,D1,7F,64,A6,1F
62,D6,7F,D1,7F,64,A0,1F
6B,D7,7F,D1,7F,64,A2,1F
03,D9,7F,D1,7F,64,A6,1F
34,DA,9F,D1,7F,64,B2,1F
B4,DB,9F,91,7F,64,BA,1F
56,DC,9F,91,7F,64,A8,1F
6E,DD,9F,91,7F,64,9E,1F
1C,DE,7F,91,7F,64,96,1F
3F,DF,9F,91,7F,64,94,1F
1F,D0,9F,91,7F,64,98,1F
5D,D1,9F,91,7F,64,9C,1F
DD,D2,9F,91,7F,64,96,1F
9A,D3,9F,91,7F,64,8A,1F
D2,D4,7F,91,7F,64,84,1F
9C,D5,7F,91,7F,64,82,1F
94,D6,7F,91,7F,64,86,1F
C9,D7,7F,91,7F,64,8A,1F
BB,D8,7F,51,7F,64,7C,1F
D5,D9,7F,51,7F,64,7E,1F
ED,DA,7F,51,7F,64,80,1F
50,DB,7F,51,7F,64,88,1F
E6,DC,7F,51,7F,64,94,1F
FA,DD,7F,51,7F,64,A4,1F
6C,DE,7F,51,7F,64,A2,1F
14,DF,9F,51,7F,64,9E,1F
F4,D0,7F,51,7F,64,9A,1F
92,D1,7F,51,7F,64,98,1F
62,D2,7F,51,7F,64,9A,1F
C5,D4,9F,51,7F,64,94,1F
23,D5,9F,51,7F,64,8E,1F
7F,D6,9F,51,7F,64,84,1F
76,D7,9F,51,7F,64,86,1F
88,D8,7F,51,7F,64,8C,1F
52,D9,7F,51,7F,64,90,1F
09,DA,9F,51,7F,64,8E,1F
70,DB,9F,51,7F,64,90,1F
1E,DC,9F,51,7F,64,98,1F
29,DD,9F,51,7F,64,9E,1F
E4,DE,9F,51,7F,64,A6,1F
1B,DF,9F,51,7F,64,AE,1F
57,D0,9F,51,7F,64,A8,1F
79,D1,9F,51,7F,64,A6,1F
C1,D2,9F,51,7F,64,A8,1F
2E,D3,9F,51,7F,64,A8,1F
D6,D4,9F,51,7F,64,A6,1F
E8,D5,9F,51,7F,64,A8,1F
D7,D6,9F,51,7F,64,98,1F
03,D7,9F,11,7F,64,8A,1F
2A,D8,9F,11,7F,64,7E,1F
65,D9,9F,51,7F,64,7E,1F
60,DA,9F,11,7F,64,80,1F
E5,DB,9F,11,7F,64,8C,1F
4B,DC,7F,11,7F,64,8C,1F
EC,DD,7F,11,7F,64,92,1F
2E,DE,7F,11,7F,64,9A,1F
FA,DF,7F,11,7F,64,A4,1F
72,D0,7F,11,7F,64,B4,1F
B8,D1,9F,11,7F,64,B4,1F
54,D2,9F,11,7F,64,B4,1F
9F,D3,9F,11,7F,64,B2,1F
33,D4,9F,11,7F,64,B2,1F
59,D5,9F,11,7F,64,B2,1F
75,D6,9F,11,7F,64,B0,1F
F0,D7,9F,11,7F,64,A8,1F
DF,D9,9F,11,7F,64,90,1F
7C,DA,9F,11,7F,64,82,1F
DB,DC,7F,11,7F,64,94,1F
78,DD,9F,11,7F,64,94,1F
CA,DE,9F,11,7F,64,94,1F
35,DF,9F,11,7F,64,9C,1F
ED,D0,7F,11,7F,64,9C,1F
30,D1,7F,11,7F,64,B0,1F
88,D2,7F,11,7F,64,BE,1F
7D,D3,9F,11,7F,64,C0,1F
D1,D4,9F,11,7F,64,C0,1F
BB,D5,9F,11,7F,64,C0,1F
05,D6,9F,11,7F,64,B8,1F
E6,D7,9F,D1,7E,64,BA,1F
E0,D8,9F,D1,7E,64,BC,1F
DA,D9,9F,D1,7E,64,B0,1F
79,DA,9F,D1,7E,64,A2,1F
83,DB,9F,D1,7E,64,96,1F
A5,DC,9F,D1,7E,64,92,1F
C6,DD,9F,D1,7E,64,9A,1F
67,DE,9F,D1,7E,64,A8,1F
60,DF,7F,D1,7E,64,AC,1F
BC,D0,7F,D1,7E,64,B2,1F
22,D1,9F,D1,7E,64,BC,1F
CE,D2,9F,D1,7E,64,BC,1F
DF,D3,9F,D1,7E,64,CC,1F
DB,D4,9F,D1,7E,64,D0,1F
19,D5,9F,D1,7E,64,CC,1F
7D,D6,9F,D1,7E,64,C2,1F
AE,D7,9F,D1,7E,64,B6,1F
A8,D8,9F,D1,7E,64,B0,1F
6E,D9,9F,D1,7E,64,AE,1F
31,DA,9F,D1,7E,64,AE,1F
C4,DB,9F,D1,7E,64,AA,1F
8E,DC,9F,D1,7E,64,A4,1F
A7,DE,7F,D1,7E,64,A0,1F
44,DF,7F,D1,7E,64,AA,1F
84,D0,7F,D1,7E,64,B6,1F
FE,D1,7F,D1,7E,64,B6,1F
5A,D2,7F,D1,7E,64,BA,1F
8D,D3,7F,D1,7E,64,BE,1F
8B,D4,7F,D1,7E,64,C0,1F
D9,D5,7F,D1,7E,64,C4,1F
E9,D6,7F,D1,7E,64,C4,1F
1E,D7,7F,D1,7E,64,B6,1F
B0,D8,7F,D1,7E,64,AC,1F
FA,D9,7F,D1,7E,64,A8,1F
C9,DA,7F,D1,7E,64,A2,1F
20,DB,7F,D1,7E,64,A4,1F
06,DC,7F,D1,7E,64,A0,1F
6A,DD,7F,D1,7E,64,98,1F
B4,DE,7F,D1,7E,64,92,1F
73,DF,7F,D1,7E,64,9E,1F
64,D0,7F,D1,7E,64,A6,1F
E7,D1,7F,91,7E,64,B0,1F
7B,D2,7F,91,7E,64,B8,1F
C0,D3,7F,91,7E,64,B6,1F
48,D4,7F,91,7E,64,B0,1F
06,D5,7F,91,7E,64,B6,1F
7E,D6,7F,91,7E,64,BA,1F
F9,D7,7F,91,7E,64,C0,1F
A9,D9,7F,91,7E,64,C0,1F
40,DA,7F,91,7E,64,BC,1F
C5,DB,7F,91,7E,64,B0,1F
DB,DC,7F,91,7E,64,B0,1F
7C,DD,7F,91,7E,64,AE,1F
9A,DE,7F,91,7E,64,A0,1F
1A,DF,7F,91,7E,64,90,1F
DA,D0,7F,91,7E,64,8C,1F
84,D1,7F,91,7E,64,8A,1F
88,D2,7F,91,7E,64,9A,1F
20,D3,7F,91,7E,64,A6,1F
46,D6,7F,91,7E,64,BE,1F
E5,D7,7F,91,7E,64,C2,1F
B7,D8,7F,91,7E,64,CA,1F
71,D9,7F,91,7E,64,D4,1F
BE,DA,7F,91,7E,64,CC,1F
4B,DB,7F,91,7E,64,C8,1F
8F,DC,7F,91,7E,64,BE,1F
C8,DD,7F,91,7E,64,B0,1F
F6,DE,7F,91,7E,64,AA,1F
09,DF,7F,91,7E,64,A2,1F
4A,D0,7F,91,7E,64,94,1F
98,D1,7F,91,7E,64,88,1F
3C,D2,7F,91,7E,64,84,1F
8C,D3,7F,91,7E,64,7E,1F
0F,D4,7F,91,7E,64,8C,1F
99,D5,7F,91,7E,64,9E,1F
82,D6,7F,91,7E,64,A8,1F
07,D7,7F,91,7E,64,B0,1F
01,D8,7F,91,7E,64,B6,1F
73,D9,7F,91,7E,64,B6,1F
EA,DA,7F,91,7E,64,C2,1F
6F,DB,7F,91,7E,64,CE,1F
5E,DE,7F,91,7E,64,B6,1F
